selected_size,selected_id_mean,selected_id_min,selected_id_max,selected_id_std,selected_radius_mean,selected_radius_min,selected_radius_max,selected_radius_std,selected_gain_mean,selected_gain_min,selected_gain_max,selected_gain_std,coverage_fraction_before,coverage_fraction_after,k_id,k_knn,base_delta,alpha,median_id
50,7.819655895233154,4.913571357727051,12.8677978515625,1.4532774686813354,0.48283374309539795,0.28369447588920593,0.7429470419883728,0.08971253782510757,15.359999656677246,8.0,41.0,9.3397216796875,0.16462222222222223,0.1816888888888889,50,50,0.2125,1.0,17.178932189941406
50,7.756650924682617,3.47953724861145,13.157524108886719,1.6222929954528809,0.49604037404060364,0.27806803584098816,1.051486611366272,0.12708927690982819,13.15999984741211,7.0,38.0,8.381790161132812,0.1681111111111111,0.18273333333333333,50,50,0.2125,1.0,17.217350006103516
50,7.7024688720703125,4.201478481292725,11.518387794494629,1.5993748903274536,0.49733057618141174,0.3175642788410187,0.8706050515174866,0.11188849806785583,11.819999694824219,7.0,40.0,6.577810764312744,0.16722222222222222,0.18035555555555555,50,50,0.2125,1.0,17.21331024169922
50,8.23458480834961,5.798138618469238,13.989840507507324,1.38499915599823,0.4590441584587097,0.26331794261932373,0.6353377103805542,0.07232785224914551,13.199999809265137,8.0,39.0,7.891767978668213,0.1668888888888889,0.18155555555555555,50,50,0.2125,1.0,17.335416793823242
50,7.526517391204834,4.345492362976074,10.741211891174316,1.4214153289794922,0.5119680166244507,0.3453441858291626,0.8536236882209778,0.10495378822088242,14.960000038146973,8.0,40.0,9.288616180419922,0.1686,0.18522222222222223,50,50,0.2125,1.0,17.456071853637695
50,7.7609028816223145,4.57698917388916,10.128589630126953,1.2346974611282349,0.4905613660812378,0.3650571405887604,0.8078484535217285,0.0910344198346138,16.299999237060547,8.0,44.0,8.644651412963867,0.16764444444444446,0.18575555555555556,50,50,0.2125,1.0,17.40006446838379
50,7.542421817779541,4.260913848876953,10.538152694702148,1.4285986423492432,0.5090190172195435,0.35013753175735474,0.8659651279449463,0.10873903334140778,13.600000381469727,7.0,36.0,8.272847175598145,0.17004444444444444,0.18515555555555555,50,50,0.2125,1.0,17.36377716064453
50,7.7329607009887695,4.852175712585449,10.469833374023438,1.451885461807251,0.49905407428741455,0.3550768196582794,0.7661707997322083,0.10026229918003082,15.600000381469727,8.0,44.0,9.46150016784668,0.16984444444444444,0.18717777777777778,50,50,0.2125,1.0,17.494565963745117
50,8.271990776062012,4.592512130737305,11.61149787902832,1.501441478729248,0.46767598390579224,0.3210608959197998,0.8117557168006897,0.09781412035226822,14.199999809265137,8.0,41.0,8.73613166809082,0.17184444444444444,0.18762222222222222,50,50,0.2125,1.0,17.543519973754883
50,7.633762836456299,4.904128551483154,11.017306327819824,1.3869774341583252,0.5055320858955383,0.3385652005672455,0.7605993151664734,0.0958443135023117,13.65999984741211,8.0,42.0,7.614748477935791,0.17242222222222223,0.1876,50,50,0.2125,1.0,17.553302764892578
50,7.81007194519043,5.022034168243408,11.171587944030762,1.339394450187683,0.4896022379398346,0.33183807134628296,0.7381786704063416,0.08918958157300949,14.420000076293945,8.0,46.0,8.50903034210205,0.17124444444444445,0.18726666666666666,50,50,0.2125,1.0,17.445449829101562
